"address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Terry Voza",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-09-09T21:14:56.532Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDdjVidGtRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDdjVidGtRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCv5btkQE%7CCgwI0Ivl-gUQ-LGA_gE%7C?hl=en","102175736221657283696","0","https://lh3.googleusercontent.com/a-/ALV-UjUZ70TJeqmxwFw0kIgcOCRsElvhhlzpHMvnhhfTT9vKELRxh_K1=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102175736221657283696?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","A",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-09-05T13:33:59.098Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDaDlpMXRRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDaDlpMXRRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCh9i1tQE%7CCgsIx6fO-gUQqLr0Lg%7C?hl=en","104654302764606925850","22","https://lh3.googleusercontent.com/a/ACg8ocKdpwnaJmwZ5ywKDOtEci6HLTy2lqYyi9lCp7_STR1PAlvXCwfB=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104654302764606925850?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Bee Jo",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-09-03T20:17:41.494Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDcTdiM1VnEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDcTdiM1VnEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCq7b3Ug%7CCgwI5Z7F-gUQ-JLt6wE%7C?hl=en","112529398537087103284","53","https://lh3.googleusercontent.com/a-/ALV-UjUfWkM_IRvSm3LlxrwQ21pRTPIgwYcEF7z3xxMGvAidS9VQTYz2=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/112529398537087103284?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","hamit mehmet",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-26T14:54:27.946Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDMGNfQnRnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDMGNfQnRnRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICC0c_BtgE%7CCgwIo--Z-gUQqLebwwM%7C?hl=en","108968722566698290500","84","https://lh3.googleusercontent.com/a/ACg8ocI2gpgfDK7TtKUbaLzBYp6RkB3fJYYwBXDm4UD_BlZED8W7MA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108968722566698290500?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Very slow service could not understand a word the lady behind the counter was saying",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","SANJAY H JANI",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-20T12:15:23.559Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDbXRIOEJREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDbXRIOEJREAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCmtH8BQ%7CCgwI29L5-QUQkP3nigI%7C?hl=en","107222164942782551932","105","https://lh3.googleusercontent.com/a-/ALV-UjWk449dvpI9UDrukL-VxDsR92hHJYqWtx5sUa-ohFsKSVglB4BA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107222164942782551932?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","CLOSE EARLY",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Rafael Dario Criollo Paccha",,"es","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-15T19:40:56.010Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDM09fYUh3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDM09fYUh3EAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICC3O_aHw%7CCgsIyPTg-QUQ-MD4BA%7C?hl=en","100334089789713047051","5","https://lh3.googleusercontent.com/a/ACg8ocJxD8qWVIVnkkuAk2OJSPpOn59I_ujacjR0TbtivAkGIYZonA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100334089789713047051?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Las patatas frías","cold potatoes","KFC London","3.2","en","https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Marcia Barnes",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-15T19:31:47.412Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDM0lfV0hnEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDM0lfV0hnEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICC3I_WHg%7CCgwIo_Dg-QUQkP2_xAE%7C?hl=en","100786107182549979475","29","https://lh3.googleusercontent.com/a/ACg8ocLy8PzjeuqavgN_AG75D66F0B3CmUnP0wOxQAyX6hWCOGkSFw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100786107182549979475?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","R T",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-13T13:35:01.386Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDdEp2WXJRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDdEp2WXJRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCtJvYrQE%7CCgwIhYPV-QUQqM2duAE%7C?hl=en","100836195701070821662","638","https://lh3.googleusercontent.com/a/ACg8ocJahUqcsfTzYGQAbu6HSVwihcetXvzKzcGqsA35KNZvHcR0WTrW=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100836195701070821662?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","Finger lickin' good",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Ebony Cook",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-13T11:52:50.647Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNDdFBIS0lREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNDdFBIS0lREAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCtPHKIQ%7CCgwIktPU-QUQoOPftAI%7C?hl=en","111658493378293031234","37","https://lh3.googleusercontent.com/a-/ALV-UjVT6R4-5Wt5BJGBM1IK-8oYZHued5Dm2h-ZI1V1fGa4liEh4ho6=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111658493378293031234?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Monique Martins",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-08-09T13:10:03.967Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNDcUtUT3N3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDcUtUT3N3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICCqKTOswE%7CCgwIq-u_-QUQsJ68zQM%7C?hl=en","114253389268369937277","1","https://lh3.googleusercontent.com/a-/ALV-UjWqeTD1b_fBWFrVj5qGzZQJWoJaleArhEyoWoGY4NTeGc8CyWB-=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114253389268369937277?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Safwaan Muhsin (Safwaanf1)",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-07-31T07:52:24.716Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ4dTlIZHdBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4dTlIZHdBRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgID8u9HdwAE%7CCgwIuJuP-QUQqL3p1QI%7C?hl=en","111283328821184866454","1","https://lh3.googleusercontent.com/a/ACg8ocJtnzKOGnQDnovQoYFojHf99w2RvYmYSnu2kd9FDxUbvfGm4g=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/111283328821184866454?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","mish adams",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-07-28T18:21:34.422Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ4cy1PS2pBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4cy1PS2pBRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgID8s-OKjAE%7CCgwIrtmB-QUQ2LXAyQE%7C?hl=en","104145706530759357261","7","https://lh3.googleusercontent.com/a/ACg8ocLJ3kDuropv5CTroey16DUl6UE4gM6JmV1ZUNiCdE0UYZqxYg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104145706530759357261?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","didnt hate this place . But I find the Kfc chicken not enough flavour and very bland .",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","robert moore",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","4 years ago","2020-07-19T19:37:45.073Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ4eVlhaTRRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4eVlhaTRRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgID8yYai4QE%7CCgsIicLS-AUQkMuVIw%7C?hl=en","115351448644453632959","6","https://lh3.googleusercontent.com/a-/ALV-UjUOuq6F8E2HTSPQ5-GbQ8RRRKuDZ4VIz7yem4t34-YjKyZ9cUg7=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115351448644453632959?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"116 Streatham High Rd","false","Chicken was not nice",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
