"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Abdi M",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2021-02-27T08:26:18.356Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR5N01yc2tBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR5N01yc2tBRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDy7MrskAE%7CCgwIqoTogQYQqO3pqQE%7C?hl=en","116294283396296501779","71","https://lh3.googleusercontent.com/a/ACg8ocIHDKipHxYVc_-cuLSPbEs695Zhu4gqwH6TMaKByaAPMtbdlQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116294283396296501779?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","Nice place but very poor customer service. The was only 1 other customer inside and the lady thought it was a good idea to tell me where to stand even though there signs everywhere and even on the floor. Treat your customer like responsible adult and not kids.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Darius Judevicius",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2021-02-21T20:32:23.159Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR5OEx1Z1J3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5OEx1Z1J3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDy8LugRw%7CCgsI14bLgQYQ-OGSTA%7C?hl=en","104319489637904862667","20","https://lh3.googleusercontent.com/a-/ALV-UjW-BDGVyf8ikCkCY2iP4I8Gl7MALedGMg1Ozgr-1fBlcoHz8oQu=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/104319489637904862667?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Empress (Empress)",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2021-02-09T21:23:15.770Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN5M2JDX0ZREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5M2JDX0ZREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICy3bC_FQ%7CCgwIw_qLgQYQgOfJ7wI%7C?hl=en","106351352950195870309","49","https://lh3.googleusercontent.com/a-/ALV-UjXj9gFfMJMmrtetQuTviJm3TVTvo0EIIkwUi40xeuQZDfZsgsaq=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106351352950195870309?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false","My fatigue lives here but sadly they can never get the order right from the app. When I DO egregious go to the store I have to repeat THREE times what NOT to put in it because of allergies.  They made the mistake of using cows milk instead of soya in her drink once and she was very ill. Not impressed!!",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Zafar-Ali Gani",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2021-01-25T10:07:58.113Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN5c28yS0tREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5c28yS0tREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICyso2KKQ%7CCgsI_rC6gAYQwIqWNg%7C?hl=en","113349574918733679947","5","https://lh3.googleusercontent.com/a-/ALV-UjUuEJBCetJv0WpD3dF3xDB2VjyuGfcqYE42P7LsVcB-85SpZzI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113349574918733679947?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Jorge Reyes",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-12-22T20:23:33.486Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURTLW9tUml3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTLW9tUml3RRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDS-omRiwE%7CCgwIxauJ_wUQwJiZ6AE%7C?hl=en","103234714919408760400","65","https://lh3.googleusercontent.com/a-/ALV-UjWnYIiWcmdx-ejLIVeycQ6y-bb-hFdOBsEu9GoisWsSPdH7Vg9oAQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/103234714919408760400?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","fantastic !!!!!!!",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Sami Adams",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-12-16T13:18:12.670Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNTcGU3dWV3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNTcGU3dWV3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICSpe7uew%7CCgwIlJLo_gUQiNXvvwI%7C?hl=en","117226857599666199052","3","https://lh3.googleusercontent.com/a-/ALV-UjXQyWgW29UlagOizUvF1425kdnC5euMU1yrjPHh7FOtKSkYpzZHXQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117226857599666199052?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Izabela Wrobel-Skrzyszewska",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-12-16T10:09:24.179Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNTaGJPTWtBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNTaGJPTWtBRRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICShbOMkAE%7CCgsI1Lnn_gUQoOu1VQ%7C?hl=en","100825927374165415947","79","https://lh3.googleusercontent.com/a-/ALV-UjUD3RhV13Y3ksoG6xBK7k5d4hZPMVIroijeSYrCut4CCFk3yTGDlw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/100825927374165415947?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false","Great place,  very friendly and nice staff!",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Mohammad Malik",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-12-11T00:37:33.877Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNTZ01paXJ3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNTZ01paXJ3RRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICSgMiirwE%7CCgwIzf7K_gUQwLPTogM%7C?hl=en","115844584187701325796","16","https://lh3.googleusercontent.com/a-/ALV-UjWmaE3dnug0FhHih6N4PfI5HMKEGmYx6gV06034lCm2LeRbcjQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115844584187701325796?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Patience Aurelien",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-12-09T17:42:53.180Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURpeFlUeFBBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpeFlUeFBBEAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDixYTxPA%7CCgsInZnE_gUQsLqJVg%7C?hl=en","104550644188986976523","117","https://lh3.googleusercontent.com/a-/ALV-UjUKBhf_VGy1tzQ5hY9ghsFmtCArk3-6r4cPP9lwoeivlbc2C16H2A=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/104550644188986976523?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Keith O'Brien",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-11-21T10:21:36.713Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURpb0xPTmZ3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURpb0xPTmZ3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgIDioLONfw%7CCgwIsNTj_QUQoNSE1AI%7C?hl=en","106667232584775929711","10","https://lh3.googleusercontent.com/a-/ALV-UjXLhIyXALSDORxMR4tI5TjJw6GK14FDlLKFImZuahbf1E8SIM0P4g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106667232584775929711?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","Painfully slow service. I understand they have Uber deliveries but waiting 16 mins for a coffee when there’s only 3 people in front of me is an absolute joke.",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","true","en","0","51.4389701","-0.126699","Iliyan Ivanov",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-11-14T23:01:37.454Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNpczVLZHh3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNpczVLZHh3RRAB!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICis5KdxwE%7CCgwI0cPB_QUQwOXZ2AE%7C?hl=en","102643213625963370768","52","https://lh3.googleusercontent.com/a/ACg8ocJcdi5mVaiohqPI-CwnO9H5gXqweUDEOrrNuHTvmZNjueS_UQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102643213625963370768?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"Streatham Hill","false","The guy was extremely SLOW, ok the fella was alone but please! Morning time you can’t wait for a coffee and croissant 5 minutes, that’s outrageous! Lack of training, motivation, zero multitasking, wow something is missing!!!",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Gavin Young",,,"false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-11-14T13:18:09.782Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNpazVmRGFREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpazVmRGFREAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICik5fDaQ%7CCgwIkbK__QUQ4Pj99AI%7C?hl=en","113714623552149698214","0","https://lh3.googleusercontent.com/a/ACg8ocLT4vB1Hsv0TISUVJuwNNinvuH3GOEaH4gJ82WtuAbjEnQ1-g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113714623552149698214?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"Streatham Hill","false",,,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
"Streatham Hill, London SW2 4RS, United Kingdom","Coffee shop","Cafe","Coffee stand","Coffee store","Takeout Restaurant","Sandwich shop","Tea house","Tea store","Coffee shop","4899386311654747897","London","GB","0x487605b7a6abbd85:0x43fe1de47397aef9","https://lh3.googleusercontent.com/p/AF1QipMo5NubtG9Yub3IUPUFu7c7xMvJNE4DbEaDYDL2=w408-h544-k-no","false","false","en","0","51.4389701","-0.126699","Yasamin Mehrasa",,"en","false","ChIJhb2rprcFdkgR-a6Xc-Qd_kM","SW2 4RS","£1–10","4 years ago","2020-11-12T17:25:15.411Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNpdmJiR1p3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpdmJiR1p3EAE!2m1!1s0x0:0x43fe1de47397aef9!3m1!1s2@1:CIHM0ogKEICAgICivbbGZw%7CCgwI-9-1_QUQsPmhxAE%7C?hl=en","110676956475383059108","16","https://lh3.googleusercontent.com/a/ACg8ocKQrHCnKWezGGavoSYfHwCB_dKxlbuRNO7UOGaeiB9DX0-4Cw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110676956475383059108?hl=en","405","2025-04-30T16:52:10.743Z","Direct Detail URL: https://www.google.co.uk/maps/place/Starbucks+Coffee/@51.4382755,-0.1287154,436m/data=!3m2!1e3!5s0x487604250887606b:0x5cd90e6f850f8445!4m8!3m7!1s0x487605b7a6abbd85:0x43fe1de47397aef9!8m2!3d51.4389701!4d-0.126699!9m1!1b1!16s%2Fg%2F11g2xrgd7x?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"Streatham Hill","false","It's expensive",,"Starbucks Coffee","4",,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee&query_place_id=ChIJhb2rprcFdkgR-a6Xc-Qd_kM",
