"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","false","en","0","51.4372786","-0.1276623","Luke",,,"false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-08-17T09:49:55.465Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURwalBIM09nEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwalBIM09nEAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDpjPH3Og%7CCgwIw9r3pgYQ4Pf43QE%7C?hl=en","112905398038756778500","4","https://lh3.googleusercontent.com/a-/ALV-UjX-Nb4AQHtIY3TaMb20D-qZD35TrX6xKeLXXK1iH51nMuOAlHZL=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112905398038756778500?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false",,,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","Simeon",,,"false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-08-09T13:51:23.913Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNwbzluMGd3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwbzluMGd3RRAB!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgICpo9n0gwE%7CCgwI27POpgYQuLW8swM%7C?hl=en","100551845435039157653","33","https://lh3.googleusercontent.com/a/ACg8ocLIYMPLa-tmBKAvCzJglxcgepFRxAe9yHeHK3OpjoNZLpCyNaUw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100551845435039157653?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false",,,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","Tom Jeffery",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-08-04T17:41:58.405Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwX3JMV1N3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90AyT5hGEOOnIl2rOWd1_vnL3kkfqv5gZvRAnasc-S7xA6T8642F8vAlSM-7u18R6m_1aZ1x6DlwVRD_W1ncUac_11YmXZD97Bc2noejR9a5Wl_axR0Lzfp_NnVdCwhihCu3S0u22A","https://lh3.googleusercontent.com/geougc-cs/AB3l90CT0qdXEqHAe_CtV4kjBp60xgaND1rsDAKiX9Uj6Mg4OOVZU9q4_BDRkPVW-fE477s2YBb-awnmLsSQNrLwHGFKZF1W2Km8JoXA8yfhhQnYZgQca40KhvUwCPNBPPEi3gPKaxO1","https://lh3.googleusercontent.com/geougc-cs/AB3l90B9A-XsfE9an7R1rbs_Dtg4-QJFPIqrz8bBvSyuxy-HVrH9muzYfeyi2e0sMOCbf9uCPbRBEJDQBa7vzmzzhoP74ZCA0F7gj986IK0e-3o4OMzetHsHjXcL5qSzp-Uo6lUSZZ0oZg",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwX3JMV1N3EAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgICp_rLWSw%7CCgwI5vC0pgYQ-M-wwQE%7C?hl=en","111436846452928340972","46","https://lh3.googleusercontent.com/a/ACg8ocKC8sK6ws2EBtexqNKizeTlA-1D8GvOkLIgoJr6lrTDpspGhw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111436846452928340972?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false","Fantastic little spot in Streatham Hill. Friendly and quick service and £5 for the best pizza I’ve had in London. Cannot recommend this little bistro enough!",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","false","en","0","51.4372786","-0.1276623","Wioletta Kruszelnicka",,,"false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-30T14:17:11.234Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwblByQ1NREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwblByQ1NREAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgICpnPrCSQ%7CCgsI5-GZpgYQ6Nzhbw%7C?hl=en","105658676481587805490","1","https://lh3.googleusercontent.com/a-/ALV-UjUzHqdb74pA7cnAOw1tXziHPZe4W_W5HvYKs-mIn_fY2-4CUp743A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105658676481587805490?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false",,,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","false","en","0","51.4372786","-0.1276623","Liberty Duvall",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-26T18:27:11.833Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNwNE5uQlV3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwNE5uQlV3EAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgICp4NnBUw%7CCgwI_8qFpgYQqMy5jQM%7C?hl=en","115395069261639409708","13","https://lh3.googleusercontent.com/a-/ALV-UjXJZ0styY8cV7Z7y7Y0iucQUDmNOIeAjDMG098i1A5bQRX9DwE=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115395069261639409708?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false","Delicious food at a really great price!",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","amanda amabile-Taylor",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-25T19:26:05.588Z",,,,,,,,,,,"4","5","5","ChdDSUhNMG9nS0VJQ0FnSURKMzVUWC13RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKMzVUWC13RRAB!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDJ35TX-wE%7CCgwIzcOApgYQ6JjHmAI%7C?hl=en","113037586228148774120","24","https://lh3.googleusercontent.com/a/ACg8ocITUH0_zgdO0jUanXNnvSzF44SKLEPT29Vx6JuKcjQtFRb8Ag=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/113037586228148774120?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false","Great pizzas at good price",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","matteo",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-16T22:02:56.483Z",,,,,,,,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURKOXQyekJBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKOXQyekJBEAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDJ9t2zBA%7CCgwIkNLRpQYQoMmu5gE%7C?hl=en","102408831947969752218","67","https://lh3.googleusercontent.com/a/ACg8ocLEhkEwDknWBzaxshzSsyPzn_O3zOIRXhXY_JdgwcPakLg4UA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102408831947969752218?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false","Unexpectedly good pizza, and nice staff! I will be back very soon",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","Adam Zucker",,,"false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-15T23:10:50.201Z",,,,"Dinner",,,"£10–20",,"Dine in",,"4","4","5","ChZDSUhNMG9nS0VJQ0FnSURKeHNXOUJREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKeHNXOUJREAE!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDJxsW9BQ%7CCgsI-s7MpQYQsNqKYA%7C?hl=en","111410390961504261048","3","https://lh3.googleusercontent.com/a/ACg8ocLeYCG4BHEogZLB8nIajntNCQJ40640QJOjWU09-dwgABWSvA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111410390961504261048?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"32 Streatham High Rd","false",,,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","true","en","0","51.4372786","-0.1276623","adriano andreoli",,,"false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-09T06:32:22.078Z",,,,"Lunch",,,"£1–10",,"Dine in",,"5","5","4","ChdDSUhNMG9nS0VJQ0FnSURKa0x1ZG9nRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKa0x1ZG9nRRAB!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDJkLudogE%7CCgsI9qippQYQoKe1JQ%7C?hl=en","112648887892482874254","121","https://lh3.googleusercontent.com/a-/ALV-UjUZ0U94SHuLLaMgvH1GadNelYF1I7CTZJ2mFCGb0wwJYncm100qXA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/112648887892482874254?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false",,,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","false","en","0","51.4372786","-0.1276623","Nelly Paulet",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-08T19:01:05.426Z",,,,"Dinner",,,"£10–20",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURKb0lpR2h3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKb0lpR2h3RRAB!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgIDJoIiGhwE%7CCgwI8eSmpQYQiJWWywE%7C?hl=en","106204644283013741212","10","https://lh3.googleusercontent.com/a/ACg8ocJp3Z7pCQCKMT90lfamYe4jo_coPlxKU6pwIkLCGQlp5EagxA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106204644283013741212?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"32 Streatham High Rd","false","A gem , just been invited here by an Italian friend , the food is top quality , fresh and tasty
I give 5 stars … tiramisu fresh made is to die
Thank you I will come back .",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
"32 Streatham High Rd, London SW16 1DB, United Kingdom","Italian restaurant","Diner","Italian grocery store","Takeout Restaurant","Pasta shop","Pizza delivery","Pizza restaurant","Restaurant","Italian restaurant","5951955035563809588","London","GB","0x48760425eb9c679b:0x52999791ede0db34","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noEdbI_JwIWXXfziuaIpertXDkTMSdGwxnmjoQgzGAxV-DvavLsrziFRSdQv1gPOcxuClUndDzArHEy47ln_zAQ2FGQydLZfoGfcoaVzjzO_F8GgebYcNms_hWfYhjd-Pt648Gj=w533-h240-k-no","false","false","en","0","51.4372786","-0.1276623","Maurice sam Stanton",,"en","false","ChIJm2ec6yUEdkgRNNvg7ZGXmVI","SW16 1DB","£10–20","a year ago","2023-07-07T16:49:23.453Z",,,,"Dinner",,,"£40–50",,"Dine in",,"4","1","3","ChdDSUhNMG9nS0VJQ0FnSUNKcjh1SnpBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKcjh1SnpBRRAB!2m1!1s0x0:0x52999791ede0db34!3m1!1s2@1:CIHM0ogKEICAgICJr8uJzAE%7CCgwIk4ShpQYQyPW32AE%7C?hl=en","109560403284556696485","5","https://lh3.googleusercontent.com/a/ACg8ocJ6WMUJTM2nFDapSmEuL3CauEXro2ibz8B8sjTHGHHhDEnEmQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109560403284556696485?hl=en","845","2025-04-30T16:36:25.419Z","Direct Detail URL: https://www.google.co.uk/maps/place/Italian+Bistro+(Italian+Restaurant)/@51.4374381,-0.1286088,478m/data=!3m1!1e3!4m8!3m7!1s0x48760425eb9c679b:0x52999791ede0db34!8m2!3d51.4372786!4d-0.1276623!9m1!1b1!16s%2Fg%2F11bzxb8xjt?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"32 Streatham High Rd","false","Wife's food served before mine they took it back till mine was ready garlic bread burnt big party in at the time but that should make no difference gave us money off girl tried her best waste of money",,"Italian Bistro (Italian Restaurant)","4.7",,"https://www.google.com/maps/search/?api=1&query=Italian%20Bistro%20(Italian%20Restaurant)&query_place_id=ChIJm2ec6yUEdkgRNNvg7ZGXmVI",
