"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Reservation","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Sasha - Gay Smith",,,"false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-30T06:15:16.997Z",,"2023-08-30T09:14:44.000Z","Thanks so much for the review! Come back and see us again soon x",,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURwaDhEaHFnRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwaDhEaHFnRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDph8DhqgE%7CCgwI9Ly7pwYQqLfQ2wM%7C?hl=en","103935943827315491110","2","https://lh3.googleusercontent.com/a/ACg8ocLr0JmpR2YpObl3VaL7uxN5bF0V6LB-4kNuEW_u5O0ZBiH2nQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103935943827315491110?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false",,,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Angela Argenziano",,,"false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-24T10:41:28.943Z",,,,,,,,,,,,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSURwaVp2MVVnEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwaVp2MVVnEAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDpiZv1Ug%7CCgwI2OecpwYQ4PbnwQM%7C?hl=en","114745594412953347212","35","https://lh3.googleusercontent.com/a-/ALV-UjVz4aLznHM4uUWtvwsH4zUTW5RyC3_fynY0lOackms5iClCE4Fo=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114745594412953347212?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"5 Streatham High Rd","false",,,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Dan Houghton",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-21T14:13:21.797Z",,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURwMXFxeENREAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwMXFxeENREAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDp1qqxCQ%7CCgwIgeKNpwYQoLu7_AI%7C?hl=en","108658166906913718601","5","https://lh3.googleusercontent.com/a-/ALV-UjVDDzUG8CYPu6sMlcB2dzhm-_f3aFjwoQVIW7MEvDLKvdAmP-E=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108658166906913718601?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","My favourite place in streatham",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Heidi Grund-Thorpe",,"de","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-19T19:12:22.355Z",,,,"Dinner",,,"£20–30",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURweXJuQWZnEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURweXJuQWZnEAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDpyrnAfg%7CCgwIlqiEpwYQwKHWqQE%7C?hl=en","113467459420017911702","4","https://lh3.googleusercontent.com/a/ACg8ocL8HhPaaCzsv8Vo-jmVEBXU_JqWRhAnY89Z4WRSV_ruvnwrnA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113467459420017911702?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Super leckeres Essen auf fine dining Niveau. Interessant und appetitlich angerichtet.","Super delicious food at a fine dining level. Interesting and appetizingly prepared.","SW16 Bar & Kitchen","4.6","en","https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Peter Schmidt",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-18T20:04:56.262Z",,,,,,,,,,,,"1","3","2","ChdDSUhNMG9nS0VJQ0FnSURwNHZTajN3RRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwNHZTajN3RRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDp4vSj3wE%7CCgsI6J3_pgYQ-JCXfQ%7C?hl=en","104060136881547197823","55","https://lh3.googleusercontent.com/a-/ALV-UjWZQgenHuFKdfhziPmRcBnlTpzSZhNr4NqRFjuanWEKPAEJTHXs=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104060136881547197823?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"5 Streatham High Rd","false","The place is normally ok, but had an unpleasant experience. Someone was going through the restaurant filming everybody with their phone. It was pretty much in your face and several people looked up what’s happening. I asked the staff and they replied: social media.
I think it’s not unreasonable to be asked whether it’s ok to be filmed or photographed, social media or not.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Susan Shaw",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-16T13:55:36.100Z",,,,"Dinner",,,"£30–40",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURwNU9Da1Z3EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwNU9Da1Z3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDp5OCkVw%7CCgsI2KrzpgYQyIzhLw%7C?hl=en","106888827131215684765","30","https://lh3.googleusercontent.com/a/ACg8ocLrF_7iNSs0iVVCcx5IYWgA3q9OishtNwuSll33Oot0sRmuYQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/106888827131215684765?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Really nice restaurant - chilled atmosphere, friendly staff and lovely pasta dishes. Will be returning.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Jean Luc Ubanski",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-15T13:18:45.469Z",,,,"Other",,,"£1–10",,,,,"5",,"5","ChZDSUhNMG9nS0VJQ0FnSURwNkxHZkNBEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwNkxHZkNBEAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDp6LGfCA%7CCgwItfbtpgYQ-KqJ4AE%7C?hl=en","111123491319537160408","50","https://lh3.googleusercontent.com/a-/ALV-UjWxsOH0e_zZennnU13wyGFrxktqgigdmoAhjYSyhTQY-QnLnq0=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111123491319537160408?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","First timer. Awesome! The coffee was  fantastic, great surroundings, interesting products and great staff!
Will visit again.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","false","en","0","51.4371023","-0.1270998","Madeleine Rose",,,"false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-15T08:19:41.857Z",,"2023-08-15T14:32:12.000Z","Thanks for the review! Come and see us again soon x ","Brunch",,,"£10–20",,,"Dine in",,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSURweU12VVRnEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURweU12VVRnEAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDpyMvUTg%7CCgwInerspgYQ-IuGmQM%7C?hl=en","114885760122033821031","15","https://lh3.googleusercontent.com/a-/ALV-UjX3fxXhZf5w848AmWCUy6554SmpZDPHhlh_xMoq_J4MTDeFjsc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114885760122033821031?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false",,,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Tong Zhu",,"zh","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-08-11T12:37:48.065Z",,,,"Lunch",,,"£20–30",,,"Dine in",,"5","4","4","ChZDSUhNMG9nS0VJQ0FnSUNwaC1pa1B3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Dhllq5yGAPViXFvGCcWBYsieEYmFdkNpkGulQ_YsRLT8SYjsSGAU-FGbqqZ8vU1iao-O-pNSkjJrc9gy83fHvsC35coFUHeKklanZlE8v_OURRDT0xkkRdXFNWdp_oD-YCylOy9Q","https://lh3.googleusercontent.com/geougc-cs/AB3l90CzgrXdeh4biTHqevnzwRfibkzreX6TOOLo1bOPiiBTotMGBo5tK2OXmv2ksZsGiOPTycnGgD-QzORxkRaGy1TkQUNc_y3n7BLjv4Hy_WIpllHOS-SjR9KLp0EyZY1c67k",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwaC1pa1B3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgICph-ikPw%7CCgsInNfYpgYQkOyWHw%7C?hl=en","104408670294812944083","265","https://lh3.googleusercontent.com/a-/ALV-UjUeTxijbLVr0Oaom4GN83ZvqtsmvvbEcN960E-UTL3irSHCEoUp=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/104408670294812944083?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"5 Streatham High Rd","false","环境来说 这附近也能算得上很好了。 菜式有点简单 中规中矩。","In terms of environment, this neighborhood can be considered very good. The dishes are a bit simple and average.","SW16 Bar & Kitchen","4.6","en","https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","James",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-07-24T18:38:48.062Z",,,,"Brunch",,,"£10–20",,,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURKMThQSUZ3EAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKMThQSUZ3EAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDJ18PIFw%7CCgsIuIr7pQYQ8Kb8HQ%7C?hl=en","105889228721711018117","123","https://lh3.googleusercontent.com/a/ACg8ocKUlyGe8B3hi7KiRtdpJ23wtyWfg6mpOEqmwQmmfSuipa5Rvd6T=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/105889228721711018117?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false","Had a lovely brunch here recently. It's a lovely & well presented place, with attentive staff. Tables are a little tight, but the place isn't huge. The menu is diverse and interesting, alongside having a weekend roast & brunch menu. Some outdoor seating & a large cocktail menu available",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Steph Mackay",,,"false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-07-24T11:05:14.004Z",,,,,,,,,,,,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSURKNTZTcU9nEAE",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKNTZTcU9nEAE!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDJ56SqOg%7CCgsI6rX5pQYQsPD5AQ%7C?hl=en","118140595084090423081","60","https://lh3.googleusercontent.com/a-/ALV-UjWvR_V_oOtNqSW2e2pY_ywU6gbqtb4UzREg5L4rFDkWBJWfUK3D=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/118140595084090423081?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"5 Streatham High Rd","false",,,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
"5 Streatham High Rd, London SW16 1EF, United Kingdom","Restaurant","Bar","Brunch restaurant","Cocktail bar","Coffee shop","Coworking space","Event venue","Italian restaurant","Modern European restaurant","Pub","Restaurant","389051092759019664","London","GB","0x48760546c27a15b9:0x5662fe857610090","https://lh3.googleusercontent.com/p/AF1QipPw4M7MKFppyFkktrZzIbBvA7Bemc_kEWbeCXlD=w408-h612-k-no","false","true","en","0","51.4371023","-0.1270998","Hues B. Ch.",,"en","false","ChIJuRV6wkYFdkgRkABhV-gvZgU","SW16 1EF",,"a year ago","2023-07-16T09:43:01.127Z",,"2023-07-16T15:37:18.000Z","Thanks so much!",,,,,,,,,"5","4","5","ChdDSUhNMG9nS0VJQ0FnSURKbHFEbDZBRRAB",,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURKbHFEbDZBRRAB!2m1!1s0x0:0x5662fe857610090!3m1!1s2@1:CIHM0ogKEICAgIDJlqDl6AE%7CCgsIpffOpQYQ-IHiPA%7C?hl=en","109608669185654609383","119","https://lh3.googleusercontent.com/a-/ALV-UjX1v6mBI_7g230WHB2_QqMZstelTrWJUMrHnlsQItLKKDoOTgQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/109608669185654609383?hl=en","729","2025-04-30T16:21:31.659Z","Direct Detail URL: https://www.google.co.uk/maps/place/SW16+Bar+%26+Kitchen/@51.4371023,-0.1296747,543m/data=!3m2!1e3!4b1!4m8!3m7!1s0x48760546c27a15b9:0x5662fe857610090!8m2!3d51.4371023!4d-0.1270998!9m1!1b1!16s%2Fg%2F11kfr0h4b9?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"5 Streatham High Rd","false","Great atmosphere. Delicious food.",,"SW16 Bar & Kitchen","4.6",,"https://www.google.com/maps/search/?api=1&query=SW16%20Bar%20%26%20Kitchen&query_place_id=ChIJuRV6wkYFdkgRkABhV-gvZgU",
